company,date_announced,date_reported,jobs_cut_sg,jobs_cut_global,pct_workforce,industry,source_link,notes,status,event_id
Lou Shang,2026-06-19,2026-06-19,,,,F&B,https://theindependent.sg/this-business-was-hard-to-maintain-hdb-themed-restaurant-lou-shang-to-close-after-months-of-losing-money/,"HDB-themed restaurant Lou Shang in Singapore closing due to financial losses, implying job losses.",confirmed,lou-shang-2026-06
Tim Ho Wan,2026-06-18,2026-06-18,,,,F&B,https://www.asiaone.com/lifestyle/tim-ho-wan-singapore-closure-plaza-singapura,"Tim Ho Wan's Plaza Singapura outlet in Singapore is closing after 13 years, which constitutes a Singapore business closure implying job losses.",confirmed,tim-ho-wan-2026-06
Tim Ho Wan Singapore,2026-07-16,2026-07-16,,,,F&B,https://hspchurch.com/article/tim-ho-wan-singapore-iconic-dim-sum-chain-s-first-outlet-closing-after-13-years,"Closure of Tim Ho Wan's first Singapore outlet after 13 years, resulting in job losses.",confirmed,tim-ho-wan-singapore-2026-07
Tim Ho Wan,2026-08-24,2026-08-24,,,,F&B,https://hotaiwan.com/article/tim-ho-wan-singapore-iconic-dim-sum-chain-s-first-outlet-closing-after-13-years,"Tim Ho Wan's first Singapore outlet is closing after 13 years, a store closure implying job losses. No headcount disclosed.",confirmed,tim-ho-wan-2026-08
Curly's,2026-06-19,2026-06-19,,,,F&B,https://www.8days.sg/eatanddrink/newsandreviews/curlys-dempsey-closing-new-eatery-replacing-859541,Dempsey eatery Curly's closing and being replaced by a new concept; job losses implied but headcount unstated. | Evidence: https://cnalifestyle.channelnewsasia.com/dining/curlys-dempsey-closed-rebranding-584911,confirmed,curly-s-2026-06
B For Bagel,2026-06-10,2026-06-10,,,,F&B,https://www.greatdeals.com.sg/2026/06/10/b-for-bagel-tanglin-mall-closing-down,Tanglin Mall cafe B For Bagel closing down; job losses implied but headcount unstated. | Evidence: https://www.greatdeals.com.sg/2026/06/10/b-for-bagel-tanglin-mall-closing-down,confirmed,b-for-bagel-2026-06
Kee Wah Bakery,2026-04-24,2026-04-24,,,,F&B,https://www.channelnewsasia.com/dining/hong-kong-kee-wah-bakery-closes-ion-orchard-store-6085186,"Hong Kong's Kee Wah Bakery shut its only Singapore store (ION Orchard, basement) on 24 Apr 2026; job losses implied but headcount unstated. Will return for seasonal pop-ups.",confirmed,kee-wah-bakery-2026-04
Bank of America,2023-05-25,2023-05-25,,,,Finance,https://news.google.com/rss/articles/CBMiswFBVV95cUxOS3kzWHdTakI3MkM1S0RYdC1iUldHSzJaSzlRVnJGZDlCQnl3OUtxd1dKV0tOX1VfUmFsVlp3X2ZvVC13WmFpelpEbTExWXZiUTA0SHA0QllnUlFsMWdIRkZmYUFiOWdHSlM5ZVAxMVNDTHZLRDZBZHJKc0NnSUpiczM3cXhRNldETkR4RHBYYjBlYlg0c1RKMjJhSVhiRlhOX0cwaGhTU3EwUFpwRGJLTVVQUQ?oc=5,"Article reports Bank of America asking about 40 bankers in Asia to find jobs in other units, implying potential internal redeployment rather than direct layoffs, but suggests possible job cuts if internal moves fail.",expired,bank-of-america-2023-05
Bank of America,2016-09-26,2016-09-26,,,,Finance,https://news.google.com/rss/articles/CBMihgFBVV95cUxNWnVvX2RoNV94UU40NEFubzc1ZVlJOW1fajdlN09zblpwR2t0UWk1YU8tdnhiZFA0U2hRMXRFdVZ0VlZoREZxQW5WNHlGS29MRHEwYTd3RjE3TWlwcTRudGhTbWhhZGZJRm1xdDlTSXVCUElQa0hfLTNTU0NBaGdMOW5GZXh2UQ?oc=5,"Headline and snippet indicate Bank of America plans to cut jobs in Asia, likely including Singapore as a key hub, but no specific headcount or Singapore-only figures are provided.",rumored,bank-of-america-2016-asia-cuts
Redone Singapore,2026-06-11,2026-06-11,,,,Tech,https://www.yozzo.com/mvno-news/mvno-redone-singapore-to-cease-operations/,"Redone Singapore, a mobile virtual network operator, announced it will cease operations on 30 June 2026, resulting in job losses. | Evidence: https://www.hardwarezone.com.sg/mobile/telco/redone-mobile-singapore-cease-operations-june-2026-eight-migration",confirmed,redone-singapore-2026-06
Manus,2026-06-18,2026-06-18,,,,Tech,https://www.kr-asia.com/pulses/155463,"Manus trimmed staff as part of a business refocus, confirmed by credible business news source.",confirmed,manus-2026-06
Yeo's To,2024-12-19,2024-12-19,25,,,Retail,https://news.google.com/rss/articles/CBMizwFBVV95cUxNSkU1U09PMHV5clY1RG1aMWh4bXBEdXJVYUlyQ0h2bllvRDUwWnBfMGg2QWJfZjFKeGRwVUo4dUhPcHFRTkpvLVo0RTFWQmNwNXFWdVBlUWc3REZrb2EtTHdLd0JUYndSREJ2d0FUVHVCbGxrMWNuT3UwaWtJVEJWYnVGNTU4VVF2QmFtaWZJaHRlblhZeEotcWh3NGU5b1dvbks4LXl1UFVIYkxTRHZkTEpKblJyYWtvMWdGVW9uNV9lVWlrSlRVbDdYejlCUmM?oc=5,"Yeo's To, a Singapore-based company, laid off 25 employees as reported in a news article.",confirmed,oatly-yeos-plant-2024-12
Immutable,2026-06-24,2026-06-24,,29,,Tech,https://igaming.org/gaming-news/immutable-cuts-29-jobs-changes-development-model/,"Credible gaming news outlet reports Immutable cut 29 jobs and changed its development model; specific company with Singapore operations, event already underway.",confirmed,immutable-2026-06
Heineken / Asia Pacific Breweries Singapore,2026-03-24,2026-03-24,130,,,Manufacturing,https://news.google.com/rss/articles/CBMivwFBVV95cUxQT05FOGZkUFI2MmpqZ2JDb0R5Wjl0a2lLb0ZVNFc5aDdfMWxmcjBRd0UtdjRLMnZWdmx0MUN0V2VoZlp3TnRaUWtfQnpJNnpsWW9SSTJFd2pOUTJwRk44T1VLZGx0dXgzWldlc2J2MndnNkMwakFkQ2FnXzdxS0c4TjRhSjM5b2tsSTAtYzNheVc1VGhWNUZqVFJYcGtyNm9NNUVWRVNmNmtIM25Odm03bnpJa0U5MHZnQi1xTGFtRQ?oc=5,Credible source (Straits Times) reports Heineken officially announced 130 job cuts and phasing out large-scale beer production at its Singapore facility.,confirmed,heineken-apb-tuas-2026-03
Robinhood,2026-06-16,2026-06-16,,300,,Tech,https://fintechnewstoday.co.uk/2026/06/16/robinhood-latest-fintech-to-cut-jobs-eliminating-300-roles-the-edge-singapore-2/,"Robinhood announced plans to cut 300 jobs, as reported by The Edge Singapore, indicating a future layoff event. | Evidence: https://www.bloomberg.com/news/articles/2026-06-16/robinhood-is-latest-fintech-to-cut-jobs-eliminating-300-roles",confirmed,robinhood-2026-06
Meta Platforms,2026-05-20,2026-05-20,,,,Tech,https://news.google.com/rss/articles/CBMiaEFVX3lxTFB1cUpuUW00ZXRGNDlhODJIVDZsT25aZGVPQzM5S1ZUdWhpWV8xRngyczlVTVlqWTFsM3UxSmNzblpiRzlXbTdJZ2EwR3FWMXNOWEVCay1iY0I3U0I4VkZtUDVfRDlGSFdw?oc=5,Meta is implementing worldwide layoffs as part of AI-driven restructuring; Singapore operations are included.,confirmed,meta-2026-05
Ardmore Construction,2026-06-17,2026-06-17,,275,,Other,https://www.constructionenquirer.com/2026/06/17/ardmore-collapse-triggers-275-job-losses/,Article reports that the collapse of Ardmore Construction has resulted in 275 job losses.,confirmed,ardmore-construction-2026-06
Hengli Petrochemical,2026-05-12,2026-05-12,,,,Manufacturing,https://klse.i3investor.com/web/blog/detail/ceomorningbrief/2026-05-12-story-h501504021-Hengli_Petrochemical_39_s_Former_Singapore_Unit_to_Cease_Operations_8212,"The former Singapore unit of Hengli Petrochemical is ceasing operations, implying job losses. The closure is reported by Reuters, a credible source.",confirmed,hengli-singapore-2026-05
Maersk Line,2026-06-24,2026-06-24,,,,Other,https://sg.finance.yahoo.com/news/maersk-line-closes-singapore-hq-045100729.html,"Maersk Line is closing its Singapore headquarters and relocating key operations to Hong Kong, resulting in job losses.",confirmed,maersk-line-2026-06
Ubisoft,2026-06-11,2026-06-11,,,,Tech,https://news.google.com/rss/articles/CBMixAFBVV95cUxPaE5FaTJVdlpJVWNkeVVGelpDRC1PLTM5Nzk2Wm1qVDBCZ0p4YVc0cDlMNlFZN3R4VGp5SEtKOHkzQjlLa3FpUWxQcEo3OC03c3p5UW9ZNTZZeWpQZUdVakpiMzJudFNoX25Ga1U2NlZIX1I2d2JXdjdQeGxVMlBJNEpJeWg4LWR2N0l0QmdkRWlHa0tNQ2VrT182MXZSaGtiOTZkQnl2cVdmQ0pnRzVIWXdoRURoWEc2YkdRcEZWLWZRbXZ1?oc=5,Ubisoft is reportedly closing some studios and putting nearly 380 jobs at risk globally; it is unclear if Singapore operations are affected. | Evidence: https://www.videogameschronicle.com/news/ubisoft-closing-multiple-studios/,confirmed,ubisoft-2026-06
Harbourfront Centre,2026-06-29,2026-06-29,,,,Retail,https://www.straitstimes.com/business/harbourfront-centres-closure-on-july-27-marks-the-end-of-an-era-for-some-tenants-and-mallgoers,"Harbourfront Centre is confirmed to close on July 27, 2026, marking the end of an era for tenants and mallgoers. The closure of a Singapore retail centre implies job losses for tenants and staff, qualifying as a layoff event even though the specific headcount is unstated.",confirmed,harbourfront-centre-2026-06
Prince Coffee House,2026-06-26,2026-06-26,,,,F&B,https://hungrygowhere.com/food-news/prince-coffee-house-closing/,"Article reports the closure of Prince Coffee House at Beach Road, Singapore, which implies job losses even if headcount is unstated. The closure is actively happening or imminent.",confirmed,prince-coffee-house-2026-06
Iq Group,2026-06-26,2026-06-26,,,,Manufacturing,https://www.asiaautomate.com/articles/iq-group-closes-subsidiary-s-manufacturing-operations,Closure of subsidiary's manufacturing operations implies job losses in Singapore.,confirmed,iq-2026-06
British American Tobacco,2026-06-29,2026-06-29,,,,Other,https://news.google.com/rss/articles/CBMiwAFBVV95cUxPbU1aN241MFFOV0MzR3hVZEtBZG1fVVFMTGtwVGpTQ1ZueFg3X3BkWXA1TWJ1dG4zeU5rcDBoOEt1dV8zbUJ1M1VGb3c2aUtCMFFFZVJhMDlNZ2dBd05ZQl9JNmxiRnVaVThxcmZyWFNiVE8wYXp1a01aeG1ENXdIbmpLRTNfOG5WZWVnWGNDYzNPYVdiUkFpdE9DcHBJSDhiZy1FT00wYzVCTXhScThrREh5R1JORGxsVGFPMDRjU0PSAcABQVVfeXFMT21NWjduNTBRTldDM0d4VWRLQWRtX1VRTExrcFRqU0NWbnhYN19wZFlwNU1idXRuM3lOa3AwaDhLdXVfM21CdTNVRm93NmlLQjBRRWVSYTA5TWdnQXdOWUJfSTZsYkZ1WlU4cXJmclhTYlRPMGF6dWtNWnhtRDV3SG5qS0UzXzhuVmVlZ1hjQ2MzT2FXYlJBaXRPQ3BwSUg4YmctRU9NMGM1Qk14UnE4a0RIeUdSTkRsbFRhTzA0Y1ND?oc=5,"Reported job cuts and outsourcing at British American Tobacco, but details are limited and status is unclear. | Evidence: https://www.bloomberg.com/news/articles/2026-06-29/bat-cost-cutting-hits-9-000-roles-as-turnaround-plan-intensifies",confirmed,british-american-tobacco-2026-06
Standard Chartered Bank,2026-06-30,2026-06-30,,,,Finance,https://grupoldg.com/article/standard-chartered-bank-s-ai-and-job-cuts-plan-a-look-at-the-future-of-work-in-finance,"Article discusses AI-driven job cuts plan at Standard Chartered Bank, indicating a future plan rather than confirmed layoffs. No specific numbers provided. | Evidence: https://www.tomshardware.com/tech-industry/standard-chartered-plans-to-cut-7-000-jobs-in-ai-push-lender-wants-to-replace-lower-value-human-capital-and-focus-on-automation",confirmed,standard-chartered-2026-ai
Golden Village,2026-07-01,2026-07-01,,,,Retail,https://mustsharenews.com/golden-village-plaza-singapura-closing/,"Golden Village Plaza Singapura cinema is closing on 16 Aug, resulting in job losses. The closure is confirmed via credible Singapore news source MustShareNews.",confirmed,golden-village-2026-07
Ohmyhome Ltd,2026-06-26,2026-06-26,,,,Real Estate,https://www.businesstimes.com.sg/companies-markets/ohmyhome-ltd-sells-real-estate-business-token-us1-due-poor-business-and-continued-losses,"Sale of real estate business due to poor performance implies job losses, though exact headcount not disclosed.",confirmed,ohmyhome-2026-06
Cotton On,2026-07-02,2026-07-02,,,,Retail,https://www.straitstimes.com/business/cotton-on-shuts-two-singapore-stores-as-leases-expire,"Closure of two Singapore stores due to lease expiry, resulting in job losses. Confirmed by Straits Times report.",confirmed,cotton-on-2026-07
Moley Apparels,2026-07-01,2026-07-01,,,,Retail,https://sg.everydayonsales.com/now-till-26-july-2026-moley-apparels-harbourfront-centre-closing-down-sale-enjoy-30-storewide-promotion-before-their-first-store-closes-after-15-years/,"Store closure of Moley Apparels at Harbourfront Centre after 15 years, with a closing down sale until 26 July 2026. Implies job losses, meeting criteria for a layoff event.",confirmed,moley-apparels-2026-07
Wing Seong Fatty's Restaurant,2026-07-01,2026-07-01,,,,F&B,https://mothership.sg/2026/07/australian-qantas-pilots-farewell-wing-seong-fatty-restaurant/,"Closure of a Singapore restaurant on its last day, implying job losses. Reported by Mothership.sg.",confirmed,wing-seong-fatty-s-restaurant-2026-07
NTUC Fairprice,2026-06-30,2026-06-30,,,,Retail,https://www.straitstimes.com/business/like-an-apocalypse-bare-shelves-at-esso-stations-greet-shoppers-ahead-of-fairprice-exit,"Article reports Fairprice exiting Esso station outlets, causing bare shelves. This is a planned closure of retail spaces at multiple stations, implying future job losses.",expired,ntuc-fairprice-2026-06
Hai Ge Ji,2026-06-23,2026-06-23,,,,F&B,https://www.asiaone.com/singapore/sheikh-haikel-allegedly-given-month-vacate-shophouse-forced-relocate-chicken-rice-shop-hai-ge-ji,"The article reports that Sheikh Haikel has been allegedly given a month to vacate his shophouse, forcing the relocation of his chicken rice shop Hai Ge Ji. This is an announced future closure, so it is classified as rumored. | Evidence: https://www.8days.sg/eatanddrink/celebfoodies/sheikh-haikel-forced-relocate-hai-ge-ji-hainanese-chicken-rice-landlord-rent-halal-859516",denied,hai-ge-ji-2026-06
Plaza Singapura,2026-07-01,2026-07-01,,,,Retail,https://mothership.sg/2026/07/plaza-singapura-major-revamp/,"Article reports major revamp of Plaza Singapura until late 2028, leaving future of some retail workers uncertain, implying potential but not confirmed layoffs.",rumored,plaza-singapura-2026-07
Eunos Canteen,2026-07-01,2026-07-01,,,,F&B,https://mothership.sg/2026/07/7-stalls-eunos-canteen/,"7 stalls at an Eunos coffee shop/canteen told to vacate after the operator did not renew the lease. Same event also reported by Zaobao, AsiaOne and The Independent (consolidated to one entry).",confirmed,eunos-canteen-2026-07
Bitgo,2026-06-26,2026-06-26,,,15,Tech,https://chaingridnews.com/2026/06/26/bitgo-cuts-15-of-workforce-to-focus-on-stablecoins-and-ai/,"Bitgo cuts 15% of its workforce to focus on stablecoins and AI. The company has a Singapore office, making this a confirmed layoff event in Singapore.",confirmed,bitgo-2026-06
Yield Guild Games,2026-07-07,2026-07-07,,35,,Tech,https://cointelegraph.com/news/yield-guild-games-cuts-35-staff-shuts-game-publisher-to-focus-on-ai,Credible report of layoffs involving 35 staff and closure of game publisher arm to focus on AI. Company has Singapore operations.,confirmed,yield-guild-games-2026-07
Yield Guild Games,2026-07-24,2026-07-24,,35,,Tech,https://bitrss.com/yield-guild-games-lays-off-35-shuts-publisher-to-pivot-to-ai-228931,Yield Guild Games laid off 35 employees and shut down its YGG Play publishing unit to pivot toward the AI data economy.,confirmed,yield-guild-games-2026-07
Stashaway,2026-07-07,2026-07-07,,,14,Finance,https://fintechnews.sg/134064/wealthtech/stashaway-layoffs-threads-claim-company-yet-confirm/,Stashaway reportedly cutting 14% of its workforce according to fintechnews.sg report; not officially confirmed. | Evidence: https://fintechnews.sg/134064/wealthtech/stashaway-layoffs-threads-claim-company-yet-confirm/,confirmed,stashaway-2026-07
Globalfoundries,2022-11-14,2022-11-14,,,,Manufacturing,https://news.google.com/rss/articles/CBMiggFBVV95cUxQSWNfUWtxZEptRlh4cnNkeTF2SGhRODZfc21xYmFlR05ueTZJelpTZHU1WWQzUW0yNVBtX3JlNWhQbkJLU2EwU3BOa3RKRWlMTU80SjFTZENGa0ZLSk91R2d6ZkI1NU5ScWFOdUhvX1otQ1l6VTlxeHF5NmRDMlBTeUlR?oc=5,"Globalfoundries warned employees of potential job cuts, but no confirmation of actual layoffs or numbers.",expired,globalfoundries-2022-11
Dudu,2026-07-04,2026-07-04,,,,F&B,https://www.8days.sg/eatanddrink/hawkerfood/cantonese-eatery-dudu-forced-shut-move-out-lease-expiry-hawker-860131,Popular Cantonese eatery forced to shut after landlord gave owner a month to move out before lease expiry.,confirmed,dudu-2026-07
The Original Vadai,2026-07-08,2026-07-08,,,,F&B,https://www.asiaone.com/lifestyle/the-original-vadai-closing-stores,"Scaling down from 13 to 8 outlets, closing 5 outlets in Singapore, resulting in job losses.",confirmed,the-original-vadai-2026-07
PwC,2026-07-10,2026-07-10,,,,Finance,https://sea.peoplemattersglobal.com/news/strategic-hr/layoffs-reach-pwc-as-big-four-firms-continue-audit-workforce-reset-50778,"Article reports layoffs at PwC as part of Big Four audit workforce reset, with Singapore nexus likely given the regional domain (sea.peoplemattersglobal.com). No specific numbers provided, but the event is presented as occurring.",confirmed,pwc-2026-07
Guvera,2017-05-15,2017-05-15,,,,Tech,https://news.google.com/rss/articles/CBMiYEFVX3lxTE9TLUczU252bmhEOTZUVUhJSE9pRmhaMjU4VHVqa25fckVraTZNNjZKRUxLSXFSUHBpUXkwTFVRVWhaX0F1SFhiZW9OdkEwSlBMdXkxTkplbEU2RnFjT3d6UA?oc=5,"Guvera, a music streaming startup, ceased operations in May 2017, impacting employees across its offices including Singapore.",confirmed,guvera-2017-05
KPMG,2026-07-09,2026-07-09,,,,Finance,https://www.cityam.com/exclusive-big-four-giant-kpmg-to-cut-more-jobs/,"CityAM exclusively reports that KPMG plans to cut more jobs. The article does not specify numbers or Singapore-specific impact, but KPMG has operations in Singapore, so the event likely affects Singapore. | Evidence: https://www.businesstimes.com.sg/international/global/our-own-failings-scandal-hit-kpmg-australia-cut-nearly-400-jobs-warns-difficult-market",confirmed,kpmg-2026-07
KPMG,2026-08-20,2026-08-20,450,,,Other,https://www.afr.com/companies/professional-services/kpmg-prepares-to-unleash-project-vector-slashing-staff-and-costs-20260820-p60pyn,"KPMG is reportedly preparing to launch 'Project Vector,' a cost-cutting program that will include staff reductions. The scraped figure indicates 450 Singapore jobs are affected, establishing a Singapore nexus. The cuts are planned but not yet executed, so the event is classified as rumored.",rumored,kpmg-project-vector-2026-08
Elliott Carmen Jeweller,2026-07-01,2026-07-01,,,,Retail,https://mothership.sg/2026/07/elliott-carmen-jeweller-closing/,"The article reports that a fine jewellery store at Raffles Hotel Arcade, operating for 27 years, will close on July 25, 2026. This is a confirmed closure resulting in job losses, even though headcount is not specified.",confirmed,elliott-carmen-jeweller-2026-07
Otaku House,2026-07-11,2026-07-11,,,,Retail,https://mustsharenews.com/otaku-house-plaza-singapura/,Store closure in Singapore implies job losses; classified as confirmed layoff event per rules.,confirmed,otaku-house-2026-07
Otaku House,2026-07-01,2026-07-01,,,,Retail,https://mothership.sg/2026/07/otaku-house-plaza-singapura-closing/,"Store at Plaza Singapura announced to close in August 2026, implying job losses but number unspecified. | Evidence: https://mothership.sg/2026/07/otaku-house-plaza-singapura-closing/",confirmed,otaku-house-2026-07
Engie,2026-01-21,2026-01-21,,,,Other,https://news.google.com/rss/articles/CBMiwAFBVV95cUxPYUwteGVRWXo5WGFYaE9FSVd0azEtY2JnTEwyX3haRXFWVEV2eFRqLXVVVjdlWGNLT2JhQkg2SUk1Q1pJZjBpd1NPSnRYSUxzQUVQR0ZUd2ZwN3psVHRUWktCVmdNQjhZSXAtMWViSmdVcTJOb1hCTkExeWtocnA3dXRneXhTSDhaZFpuMF8zWjBOZkV6VkpMMkViNG0taDM1MVVqa2J2d1JkcmZVa3piVWdndWZoT00zUFB0dmZoSG0?oc=5,"Engie is pulling out of startups in Singapore and the region, implying retrenchment or closure of its startup operations.",confirmed,engie-2026-01
Engie,2026-01-31,2026-01-31,80,,,Other,https://layoffsg.com/feed?event=6a1b8a00e99b620cf9a63802,"Engie, the French energy group, reportedly cut an estimated 80 Singapore roles.",confirmed,engie-2026-01
Eunos Coffee Shop,2026-07-03,2026-07-03,,,,F&B,https://www.asiaone.com/singapore/coffee-shop-eunos-closes-vendors-stalls-fnb,"Coffee shop closure in Eunos, Singapore, affecting vendors/stalls. Headcount not specified.",confirmed,eunos-coffee-shop-2026-07
Wing Seong Fatty's,2026-07-01,2026-07-01,,,,F&B,https://www.asiaone.com/lifestyle/wing-seong-fattys-closure-qantas,"Closure of century-old Singapore restaurant Wing Seong Fatty's, implying job losses. Limited article details but closure appears confirmed by air crew farewell.",confirmed,wing-seong-fatty-s-2026-07
Barbeques Galore,2026-07-07,2026-07-07,,,,Retail,https://joyspinworld.com/article/barbeques-galore-stores-closing-impact-on-workers-and-future-of-retail,"Stores closing in Singapore, implying job losses. Source is not a major news outlet but reports store closures.",confirmed,barbeques-galore-2026-07
Curly's at Dempsey,2026-06-22,2026-06-22,,,,F&B,https://cnalifestyle.channelnewsasia.com/dining/curlys-dempsey-closed-rebranding-584911,"Cafe-grocer at Dempsey is undergoing rebranding after 7 months, implying potential job losses. This is a planned closure/rebranding, not yet completed, so classified as rumored. | Evidence: https://cnalifestyle.channelnewsasia.com/dining/curlys-dempsey-closed-rebranding-584911",confirmed,curly-s-2026-06
Valadoo,2015-06-02,2015-06-02,,,,F&B,https://news.google.com/rss/articles/CBMiYkFVX3lxTFA3bUVpbEJUQ2hrZ1p3ZEJUcjFXRFJPczVTZ3N0VWtTcjBuRmg0d3FlYnJ3TDFuV0RWeHhybU5pWGs3LTNNQW9neDRzU3JtX0M1UnBtZ2M0dm8tRk5UWHZwdlR3?oc=5,"Article reports the closure of Valadoo, a Singapore-based food delivery startup, resulting in job losses.",confirmed,valadoo-2015-06
Govtech,2026-07-15,2026-07-15,93,,8,Tech,https://www.straitstimes.com/singapore/govtech-retrenches-93-staff-7-to-9-of-roles-to-be-affected-by-restructuring-in-next-2-years,"Govtech announced retrenchment of 93 staff, affecting 7-9% of workforce, over next 2 years. Source: Straits Times.",confirmed,govtech-2026-07
GovTech,2026-08-04,2026-08-04,42,,45.16,Tech,https://www.channelnewsasia.com/singapore/govtech-layoff-retrench-workers-40s-mddi-technology-workforce-6296931,"GovTech CEO Jasmin Lau said the retrenchments (reported as 42 of 93 roles affected) were necessary to maintain the quality of digital services for Singaporeans, per CNA.",confirmed,govtech-2026-08
Crystal Jade,2026-07-15,2026-07-15,,,,F&B,https://www.straitstimes.com/business/crystal-jade-to-close-suntec-city-outlet-from-july-16-after-shutting-hillion-mall-outlet-earlier-in,"Article reports Crystal Jade closing its Suntec City outlet, which constitutes a layoff event due to job losses. The closure is actively happening from July 16.",confirmed,crystal-jade-2026-07
Carnivore,2026-07-15,2026-07-15,,,,F&B,https://www.asiaone.com/lifestyle/carnivore-brazilian-grilled-meat-restaurant-closure,"Carnivore, a Brazilian grilled meat buffet restaurant in Singapore, announced closure after 20 years. This is a planned closure resulting in job losses. | Evidence: https://www.straitstimes.com/singapore/barbecue-restaurant-carnivore-brazilian-churrascaria-to-serve-its-final-cut-in-sept-after-20-years",confirmed,carnivore-2026-07
AU Optronics (AUO),2023-12-20,2023-12-20,,,,Manufacturing,https://news.google.com/rss/articles/CBMiVEFVX3lxTE1xcVVqcmRWSnNBanlESGMxaV9fVXRxWjhEUkMxSGVNYndyMkFVVC00ZG1iaVhOcVA1clI5NW5CWnM0cndqaFhwVV9sSmtiTGs2LW1zTg?oc=5,"AUO confirmed closure of its Singapore plant, which implies job losses.",confirmed,au-optronics-2023-12
Carnivore Brazilian Churrascaria,2026-07-16,2026-07-16,,,,F&B,https://www.straitstimes.com/singapore/barbecue-restaurant-carnivore-brazilian-churrascaria-to-serve-its-final-cut-in-sept-after-20-years,"The restaurant announced it will close in September 2026 after 20 years of operation. As a future closure, it is classified as rumored. | Evidence: https://www.asiaone.com/lifestyle/carnivore-brazilian-grilled-meat-restaurant-closure",confirmed,carnivore-2026-07
Tan Xiang Sliced Fish Soup (Ben Yeo),2026-07-15,2026-07-15,,,,F&B,https://www.8days.sg/eatanddrink/celebfoodies/ben-yeo-shuts-fish-soup-stalls-zi-char-20-dishes-only-hawker-860761,"Owner Ben Yeo shuttered all 6 Tan Xiang Sliced Fish Soup stalls in Singapore due to losses, implying job losses. Article from credible Singapore source.",confirmed,tan-xiang-2026-07
Tan Xiang Fish Soup,2026-07-17,2026-07-17,,,,F&B,https://www.straitstimes.com/life/food/actor-ben-yeo-shuts-all-6-tan-xiang-fish-soup-stalls-opens-new-zichar-brand-20-dishes-only,"Actor Ben Yeo shut all 6 Tan Xiang Fish Soup stalls in Singapore, implying job losses. Article is from credible source The Straits Times.",confirmed,tan-xiang-2026-07
We Communications,2026-06-26,2026-06-26,,,,Other,https://news.google.com/rss/articles/CBMinwFBVV95cUxPak1OUWFpMk9LWGRHN0dXY0tTbDBZemFSaEcxVkl1Y2doRnpBS3dZbHoyREtjX3U2MUFuY09PZEo4S21oNVExVEEtdUR3VUYtZWpnT0labTNacFlpRUdoeWpWbUxtZGsxdEx3ZVFDcVN4SldsZGRRcDZaeGZvSDd1blJCZWY0dU5nQkF6V1FkUGdEdzdObTN4bnRHMHA3bXc?oc=5,"Article reports layoffs at We Communications, a global PR agency with Singapore operations. No specific headcount given.",confirmed,we-communications-2026-06
